-115.242         1.1372e+03   
-114.617         1.2842e+03   
-113.992         1.4311e+03   
-113.367         1.5928e+03   
-112.742         1.7329e+03   
-112.117         1.8847e+03   
-111.492         1.9817e+03   
-110.867         2.0640e+03   
-110.242         2.1404e+03   
-109.617         2.2207e+03   
-109.461         2.2403e+03   
-109.305         2.2403e+03   
-109.148         2.2511e+03   
-108.992         2.2531e+03   
-108.836         2.2472e+03   
-108.68          2.2433e+03   
-108.523         2.2344e+03   
-108.367         2.2403e+03   
-107.742         2.2099e+03   
-107.117         2.1757e+03   
-106.492         2.1218e+03   
-105.867         2.0728e+03   
-105.242         2.0238e+03   
-104.617         1.9415e+03   
-103.992         1.8592e+03   
-103.367         1.7779e+03   
-102.742         1.6976e+03   
-102.117         1.6084e+03   
-101.492         1.5085e+03   
-100.867         1.4526e+03   
-100.242         1.3615e+03   
 -99.617         1.2920e+03   
 -98.992         1.2126e+03   
 -98.367         1.1382e+03   
 -97.742         1.0568e+03   
 -97.117         9.9806e+02   
 -96.492         9.4222e+02   
 -95.867         8.7756e+02   
 -95.242         8.0409e+02   
 -94.617         7.4824e+02   
 -93.992         6.9045e+02   
 -93.367         6.4244e+02   
 -92.742         5.9150e+02   
 -92.117         5.4448e+02   
 -91.492         5.0921e+02   
 -90.867         4.7100e+02   
 -90.242         4.4161e+02   
 -89.617         4.1908e+02   
 -88.992         3.9165e+02   
 -88.367         3.7010e+02   
 -87.742         3.4953e+02   
 -87.117         3.2797e+02   
 -86.492         3.1230e+02   
 -85.867         2.9466e+02   
 -85.242         2.7703e+02   
 -84.617         2.5940e+02   
 -83.992         2.4568e+02   
 -83.367         2.3099e+02   
 -82.742         2.1825e+02   
 -82.117         2.0650e+02   
 -81.492         1.9474e+02   
 -80.867         1.8690e+02   
 -80.242         1.7809e+02   
 -79.617         1.7025e+02   
 -78.992         1.6241e+02   
 -78.367         1.5653e+02   
 -77.742         1.4968e+02   
 -77.117         1.4380e+02   
 -76.492         1.3792e+02   
 -75.867         1.3302e+02   
 -75.242         1.2714e+02   
 -74.617         1.2224e+02   
 -73.992         1.2028e+02   
 -73.367         1.1539e+02   
 -72.742         1.0951e+02   
 -72.117         1.0461e+02   
 -71.492         1.0069e+02   
 -70.867         9.7751e+01   
 -70.242         9.3832e+01   
 -69.617         8.9913e+01   
 -68.992         8.5994e+01   
 -68.367         8.3055e+01   
 -67.742         8.1096e+01   
 -67.117         7.7178e+01   
 -66.492         7.4239e+01   
 -65.867         7.0321e+01   
 -65.242         6.7383e+01    
 -64.617         6.3465e+01   
 -63.992         6.1506e+01   
 -63.367         6.0527e+01   
 -62.742         5.8568e+01   
 -62.117         5.3836e+01   
 -61.492         5.1875e+01   
 -60.867         5.0221e+01   
 -60.242         4.7771e+01   
 -59.617         4.6454e+01   
 -58.992         4.4739e+01   
 -58.367         4.2993e+01   
 -57.742         4.2381e+01   
 -57.117         4.0328e+01   
 -56.492         4.0053e+01   
 -55.867         3.8154e+01   
 -55.242         3.6959e+01   
 -54.617         3.5887e+01   
 -53.992         3.5520e+01   
 -53.367         3.4264e+01   
 -52.742         3.3682e+01   
 -52.117         3.2794e+01   
 -51.492         3.1967e+01   
 -50.867         3.1783e+01   
 -50.242         3.0589e+01   
 -49.617         2.8169e+01   
 -48.992         2.5596e+01   
 -48.367         2.5504e+01   
 -47.742         2.4432e+01   
 -47.117         2.3207e+01   
 -46.492         2.4095e+01   
 -45.867         2.3085e+01   
 -45.242         2.4432e+01   
 -44.617         2.3912e+01   
 -43.992         2.3605e+01   
 -43.367         2.3452e+01   
 -42.742         2.2503e+01   
 -42.117         2.3605e+01   
 -41.492         2.4126e+01   
 -40.867         2.2717e+01   
 -40.242         2.4402e+01   
 -39.617         2.4800e+01   
 -38.992         2.4279e+01   
 -38.367         2.4187e+01   
 -37.742         2.4249e+01   
 -37.117         2.4432e+01   
 -36.492         2.4555e+01   
 -35.867         2.5351e+01   
 -35.242         2.5351e+01   
 -34.617         2.3636e+01   
 -33.992         2.5413e+01   
 -33.367         2.5443e+01   
 -32.742         2.5413e+01   
 -32.117         2.5443e+01   
 -31.492         2.6944e+01   
 -30.867         2.5321e+01   
 -30.242         2.8322e+01   
 -29.617         2.5382e+01   
 -28.992         2.8690e+01   
 -28.367         2.7679e+01   
 -27.742         2.6913e+01   
 -27.117         2.7465e+01   
 -26.492         2.7495e+01   
 -25.867         2.7587e+01   
 -25.242         2.7894e+01   
 -24.617         2.8353e+01   
 -23.992         2.5566e+01   
 -23.367         2.8261e+01   
 -22.742         2.7128e+01   
 -22.117         2.7404e+01   
 -21.492         2.8200e+01   
 -20.867         2.7587e+01   
 -20.242         3.0344e+01   
 -19.617         2.7281e+01   
 -18.992         2.8414e+01   
 -18.367         2.7342e+01   
 -17.742         2.6944e+01   
 -17.117         2.8598e+01   
 -16.492         2.7404e+01   
 -15.867         2.7894e+01   
 -15.242         2.8598e+01   
 -14.617         2.8476e+01   
 -13.992         2.8506e+01   
 -13.367         2.8721e+01   
 -12.742         2.7618e+01   
 -12.117         2.8231e+01   
 -11.492         2.8966e+01   
 -10.867         2.8078e+01   
 -10.242         2.7802e+01   
  -9.617         2.6301e+01   
  -8.992         2.8016e+01   
  -8.367         2.7220e+01   
  -7.742         2.7189e+01   
  -7.117         2.7465e+01   
  -6.492         2.7159e+01   
  -5.867         2.6669e+01   
  -5.242         2.8721e+01   
  -4.617         2.6975e+01   
  -3.992         2.8261e+01   
  -3.367         2.8292e+01   
  -2.742         2.7036e+01   
  -2.117         2.7036e+01   
  -1.492         2.6944e+01   
