-239.977         0.0017895    
-238.977         0.0024619    
-237.977         0.0017895    
-236.977         0.00045319   
-235.977         0.0011182    
-234.977         0.0011182    
-233.977         0.0017895    
-232.977         0.0017895    
-231.977         0.0011182    
-230.977         0.00045319   
-229.977         0.00045319   
-228.977         0.0017895    
-227.977         0.0017895    
-226.977         0.0017895    
-225.977         0.0011182    
-224.977         0.00045319   
-223.977         0.0011182    
-222.977         0.0017895    
-221.977         0.0024619    
-220.977         0.0017895    
-219.977         0.0011182    
-218.977         0.00045319   
-217.977         0.0011182    
-216.977         0.0017895    
-215.977         0.0017895    
-214.977         0.0011182    
-213.977         0.00045319   
-212.977         0.00045319   
-211.977         0.0011182    
-210.977         0.0017895    
-209.977         0.0017895    
-208.977         0.0011182    
-207.977         0.00045319   
-206.977         0.0011182    
-205.977         0.0017895    
-204.977         0.0024619    
-203.977         0.0017895    
-202.977         0.0011182    
-201.977         0.00045319   
-200.977         0.0011182    
-199.977         0.0017895    
-198.977         0.0024619    
-197.977         0.0011182    
-196.977         0.00045319   
-195.977         0.00045319   
-194.977         0.0011182    
-193.977         0.0017895    
-192.977         0.0017895    
-191.977         0.0011182    
-190.977         0.00045319   
-189.977         0.00045319   
-188.977         0.0017895    
-187.977         0.0017895    
-186.977         0.0017895    
-185.977         0.0011182    
-184.977         0.00045319   
-183.977         0.0011182    
-182.977         0.0017895    
-181.977         0.0017895    
-180.977         0.0011182    
-179.977         0.00045319   
-178.977         0.00045319   
-177.977         0.0011182    
-176.977         0.0011182    
-175.977         0.0011182    
-174.977         0.0011182    
-173.977         0.00045319   
-172.977         0.00045319   
-171.977         0.0011182    
-170.977         0.0017895    
-169.977         0.0017895    
-168.977         0.0017895    
-167.977         0.0011182    
-166.977         0.00045319   
-165.977         0.0011182    
-164.977         0.0017895    
-163.977         0.0017895    
-162.977         0.0011182    
-161.977         0.00045319   
-160.977         0.00045319   
-159.977         0.0017895    
-158.977         0.0011182    
-157.977         0.0011182    
-156.977         0.0017895    
-155.977         0.0024619    
-154.977         0.0031341    
-153.977         0.0051527    
-152.977         0.0038054    
-151.977         0.0011146    
-150.977         0.0078435    
-149.977         0.013903     
-148.977         0.014576     
-147.977         0.031411     
-146.977         0.020635     
-145.977         0.028715     
-144.977         0.027368     
-143.977         0.050264     
-142.977         0.040162     
-141.977         0.062384     
-140.977         0.055649     
-139.977         0.065077     
-138.977         0.032077     
-137.977         0.014567     
-136.977         0.036117     
-135.977         0.034096     
-134.977         0.034095     
-133.977         0.042176     
-132.977         0.041502     
-131.977         0.062378     
-130.977         0.059684     
-129.977         0.083928     
-128.977         0.088641     
-127.977         0.12164      
-126.977         0.21708      
-125.977         0.34752      
-124.977         0.21708      
-123.977         0.47796      
-122.977         0.73883      
-121.977         0.69535      
-120.977         0.95622      
-119.977         1.8693       
-118.977         2.8693       
-117.977         1.6954       
-116.977         4.8693       
-115.977         5.7824       
-114.977         16.001       
-113.977         5.5649       
-112.977        10.435        
-111.977        21.567        
-110.977        25.046        
-109.977        28.525        
-108.977        59.834        
-107.977        57.051        
-106.977        40.353        
-105.977        36.874        
-104.977        29.917        
-103.977        38.266        
-102.977        52.877        
-101.977        35.483        
-100.977        25.046        
 -99.977        29.221        
 -98.977        20.176        
 -97.977        20.176        
 -96.977        18.784        
 -95.977        16.001        
 -94.977        12.523        
 -93.977        10.435        
 -92.977         8.348        
 -91.977         6.9564       
 -90.977         4.8692       
 -89.977         4.3476       
 -88.977         3.0432       
 -87.977         3.1302       
 -86.977         3.1302       
 -85.977         2.9997       
 -84.977         2.391        
 -83.977         1.2606       
 -82.977         1.1736       
 -81.977         1.9128       
 -80.977         2.5649       
 -79.977         2.1302       
 -78.977         2.0867       
 -77.977         1.7388       
 -76.977         0.86926      
 -75.977         1.304        
 -74.977         0.86926      
 -73.977         1.0432       
 -72.977         0.086634     
 -71.977         0.60838      
 -70.977         0.47795      
 -69.977         0.7823       
 -68.977         0.43447      
 -67.977         0.52143      
 -66.977         1.2606       
 -65.977         2.0867       
 -64.977         2.6084       
 -63.977         3.0867       
 -62.977         3.3476       
 -61.977         2.8258       
 -60.977         4.2606       
 -59.977         4.0867       
 -58.977         4.3476       
 -57.977         4.9128       
 -56.977         5.1737       
 -55.977         4.9563       
 -54.977         5.0433       
 -53.977         5.2172       
 -52.977         5.6085       
 -51.977         5.565        
 -50.977         6.1302       
 -49.977         6.2172       
 -48.977         6.5215       
 -47.977         6.0868       
 -46.977         5.6954       
 -45.977         4.9998       
 -44.977         5.5215       
 -43.977         4.6954       
 -42.977         5.0433       
 -41.977         5.3476       
 -40.977         4.1302       
 -39.977         4.9998       
 -38.977         4.6954       
 -37.977         3.6084       
 -36.977         4.6954       
 -35.977         3.3041       
 -34.977         4.478        
 -33.977         3.7389       
 -32.977         3.2606       
 -31.977         4.6085       
 -30.977         2.0432       
 -29.977         4.7389       
 -28.977         1.6519       
 -27.977         4.2606       
 -26.977         1.1301       
 -25.977         4.4345       
 -24.977         1.7823       
 -23.977         4.6085       
 -22.977         0.5649       
 -21.977         3.8258       
 -20.977         0.60838      
 -19.977         3.478        
 -18.977         1.4345       
 -17.977         2.6084       
 -16.977         2.5215       
 -15.977         2.3475       
 -14.977         1.6519       
 -13.977         0.91274      
 -12.977         2.1736       
 -11.977         1.2606       
 -10.977         1.9997       
  -9.977         1.1301       
  -8.977         2.3041       
  -7.977         0.21707      
  -6.977         2.2606       
  -5.977         0.73882      
  -4.977         1.7388       
  -3.977         0.5649       
  -2.977         1.6084       
  -1.977         0.69534      
  -0.977         1.304        
