 -29.305        26.595        
 -28.68         27.086        
 -28.055        26.043        
 -27.43         27.27         
 -26.805        26.932        
 -26.18         29.08         
 -25.555        27.147        
 -24.93         27.423        
 -24.305        28.589        
 -23.68         27.638        
 -23.055        29.018        
 -22.43         27.116        
 -21.805        27.791        
 -21.18         26.779        
 -20.555        28.896        
 -19.93         28.742        
 -19.305        28.712        
 -18.68         29.08         
 -18.055        27.73         
 -17.43         29.295        
 -16.805        28.16         
 -16.18         28.344        
 -15.555        29.509        
 -14.93         27.699        
 -14.305        29.356        
 -13.68         28.006        
 -13.055        28.528        
 -12.43         27.331        
 -11.805        29.878        
 -11.18         27.884        
 -10.555        26.595        
  -9.93         29.233        
  -9.305        26.442        
  -8.68         27.822        
  -8.055        27.485        
  -7.43         27.761        
  -6.805        27.976        
  -6.18         27.73         
  -5.555        27.454        
  -4.93         26.871        
  -4.305        27.546        
  -3.68         27.638        
  -3.055        27.178        
  -2.43         28.896        
  -1.805        28.283        
  -1.18         26.994        
